"","name","url"
"442","spiritomb","https://pokeapi.co/api/v2/pokemon/442/"
"443","gible","https://pokeapi.co/api/v2/pokemon/443/"
"444","gabite","https://pokeapi.co/api/v2/pokemon/444/"
"445","garchomp","https://pokeapi.co/api/v2/pokemon/445/"
"446","munchlax","https://pokeapi.co/api/v2/pokemon/446/"
"447","riolu","https://pokeapi.co/api/v2/pokemon/447/"
"448","lucario","https://pokeapi.co/api/v2/pokemon/448/"
"449","hippopotas","https://pokeapi.co/api/v2/pokemon/449/"
"450","hippowdon","https://pokeapi.co/api/v2/pokemon/450/"
"451","skorupi","https://pokeapi.co/api/v2/pokemon/451/"
"452","drapion","https://pokeapi.co/api/v2/pokemon/452/"
"453","croagunk","https://pokeapi.co/api/v2/pokemon/453/"
"454","toxicroak","https://pokeapi.co/api/v2/pokemon/454/"
"455","carnivine","https://pokeapi.co/api/v2/pokemon/455/"
"456","finneon","https://pokeapi.co/api/v2/pokemon/456/"
"457","lumineon","https://pokeapi.co/api/v2/pokemon/457/"
"458","mantyke","https://pokeapi.co/api/v2/pokemon/458/"
"459","snover","https://pokeapi.co/api/v2/pokemon/459/"
"460","abomasnow","https://pokeapi.co/api/v2/pokemon/460/"
"461","weavile","https://pokeapi.co/api/v2/pokemon/461/"
"462","magnezone","https://pokeapi.co/api/v2/pokemon/462/"
"463","lickilicky","https://pokeapi.co/api/v2/pokemon/463/"
"464","rhyperior","https://pokeapi.co/api/v2/pokemon/464/"
"465","tangrowth","https://pokeapi.co/api/v2/pokemon/465/"
"466","electivire","https://pokeapi.co/api/v2/pokemon/466/"
"467","magmortar","https://pokeapi.co/api/v2/pokemon/467/"
"468","togekiss","https://pokeapi.co/api/v2/pokemon/468/"
"469","yanmega","https://pokeapi.co/api/v2/pokemon/469/"
"470","leafeon","https://pokeapi.co/api/v2/pokemon/470/"
"471","glaceon","https://pokeapi.co/api/v2/pokemon/471/"
"472","gliscor","https://pokeapi.co/api/v2/pokemon/472/"
"473","mamoswine","https://pokeapi.co/api/v2/pokemon/473/"
"474","porygon-z","https://pokeapi.co/api/v2/pokemon/474/"
"475","gallade","https://pokeapi.co/api/v2/pokemon/475/"
"476","probopass","https://pokeapi.co/api/v2/pokemon/476/"
"477","dusknoir","https://pokeapi.co/api/v2/pokemon/477/"
"478","froslass","https://pokeapi.co/api/v2/pokemon/478/"
"479","rotom","https://pokeapi.co/api/v2/pokemon/479/"
"480","uxie","https://pokeapi.co/api/v2/pokemon/480/"
"481","mesprit","https://pokeapi.co/api/v2/pokemon/481/"
"482","azelf","https://pokeapi.co/api/v2/pokemon/482/"
"483","dialga","https://pokeapi.co/api/v2/pokemon/483/"
"484","palkia","https://pokeapi.co/api/v2/pokemon/484/"
"485","heatran","https://pokeapi.co/api/v2/pokemon/485/"
"486","regigigas","https://pokeapi.co/api/v2/pokemon/486/"
"487","giratina-altered","https://pokeapi.co/api/v2/pokemon/487/"
"488","cresselia","https://pokeapi.co/api/v2/pokemon/488/"
"489","phione","https://pokeapi.co/api/v2/pokemon/489/"
"490","manaphy","https://pokeapi.co/api/v2/pokemon/490/"
"491","darkrai","https://pokeapi.co/api/v2/pokemon/491/"
"492","shaymin-land","https://pokeapi.co/api/v2/pokemon/492/"
"493","arceus","https://pokeapi.co/api/v2/pokemon/493/"
"494","victini","https://pokeapi.co/api/v2/pokemon/494/"
"495","snivy","https://pokeapi.co/api/v2/pokemon/495/"
"496","servine","https://pokeapi.co/api/v2/pokemon/496/"
"497","serperior","https://pokeapi.co/api/v2/pokemon/497/"
"498","tepig","https://pokeapi.co/api/v2/pokemon/498/"
"499","pignite","https://pokeapi.co/api/v2/pokemon/499/"
"500","emboar","https://pokeapi.co/api/v2/pokemon/500/"
"501","oshawott","https://pokeapi.co/api/v2/pokemon/501/"
"502","dewott","https://pokeapi.co/api/v2/pokemon/502/"
"503","samurott","https://pokeapi.co/api/v2/pokemon/503/"
"504","patrat","https://pokeapi.co/api/v2/pokemon/504/"
"505","watchog","https://pokeapi.co/api/v2/pokemon/505/"
"506","lillipup","https://pokeapi.co/api/v2/pokemon/506/"
"507","herdier","https://pokeapi.co/api/v2/pokemon/507/"
"508","stoutland","https://pokeapi.co/api/v2/pokemon/508/"
"509","purrloin","https://pokeapi.co/api/v2/pokemon/509/"
"510","liepard","https://pokeapi.co/api/v2/pokemon/510/"
"511","pansage","https://pokeapi.co/api/v2/pokemon/511/"
"512","simisage","https://pokeapi.co/api/v2/pokemon/512/"
"513","pansear","https://pokeapi.co/api/v2/pokemon/513/"
"514","simisear","https://pokeapi.co/api/v2/pokemon/514/"
"515","panpour","https://pokeapi.co/api/v2/pokemon/515/"
"516","simipour","https://pokeapi.co/api/v2/pokemon/516/"
"517","munna","https://pokeapi.co/api/v2/pokemon/517/"
"518","musharna","https://pokeapi.co/api/v2/pokemon/518/"
"519","pidove","https://pokeapi.co/api/v2/pokemon/519/"
"520","tranquill","https://pokeapi.co/api/v2/pokemon/520/"
"521","unfezant","https://pokeapi.co/api/v2/pokemon/521/"
"522","blitzle","https://pokeapi.co/api/v2/pokemon/522/"
"523","zebstrika","https://pokeapi.co/api/v2/pokemon/523/"
"524","roggenrola","https://pokeapi.co/api/v2/pokemon/524/"
"525","boldore","https://pokeapi.co/api/v2/pokemon/525/"
"526","gigalith","https://pokeapi.co/api/v2/pokemon/526/"
"527","woobat","https://pokeapi.co/api/v2/pokemon/527/"
"528","swoobat","https://pokeapi.co/api/v2/pokemon/528/"
"529","drilbur","https://pokeapi.co/api/v2/pokemon/529/"
"530","excadrill","https://pokeapi.co/api/v2/pokemon/530/"
"531","audino","https://pokeapi.co/api/v2/pokemon/531/"
"532","timburr","https://pokeapi.co/api/v2/pokemon/532/"
"533","gurdurr","https://pokeapi.co/api/v2/pokemon/533/"
"534","conkeldurr","https://pokeapi.co/api/v2/pokemon/534/"
"535","tympole","https://pokeapi.co/api/v2/pokemon/535/"
"536","palpitoad","https://pokeapi.co/api/v2/pokemon/536/"
"537","seismitoad","https://pokeapi.co/api/v2/pokemon/537/"
"538","throh","https://pokeapi.co/api/v2/pokemon/538/"
"539","sawk","https://pokeapi.co/api/v2/pokemon/539/"
"540","sewaddle","https://pokeapi.co/api/v2/pokemon/540/"
"541","swadloon","https://pokeapi.co/api/v2/pokemon/541/"
"542","leavanny","https://pokeapi.co/api/v2/pokemon/542/"
"543","venipede","https://pokeapi.co/api/v2/pokemon/543/"
"544","whirlipede","https://pokeapi.co/api/v2/pokemon/544/"
"545","scolipede","https://pokeapi.co/api/v2/pokemon/545/"
"546","cottonee","https://pokeapi.co/api/v2/pokemon/546/"
"547","whimsicott","https://pokeapi.co/api/v2/pokemon/547/"
"548","petilil","https://pokeapi.co/api/v2/pokemon/548/"
"549","lilligant","https://pokeapi.co/api/v2/pokemon/549/"
"550","basculin-red-striped","https://pokeapi.co/api/v2/pokemon/550/"
"551","sandile","https://pokeapi.co/api/v2/pokemon/551/"
"552","krokorok","https://pokeapi.co/api/v2/pokemon/552/"
"553","krookodile","https://pokeapi.co/api/v2/pokemon/553/"
"554","darumaka","https://pokeapi.co/api/v2/pokemon/554/"
"555","darmanitan-standard","https://pokeapi.co/api/v2/pokemon/555/"
"556","maractus","https://pokeapi.co/api/v2/pokemon/556/"
"557","dwebble","https://pokeapi.co/api/v2/pokemon/557/"
"558","crustle","https://pokeapi.co/api/v2/pokemon/558/"
"559","scraggy","https://pokeapi.co/api/v2/pokemon/559/"
"560","scrafty","https://pokeapi.co/api/v2/pokemon/560/"
"561","sigilyph","https://pokeapi.co/api/v2/pokemon/561/"
"562","yamask","https://pokeapi.co/api/v2/pokemon/562/"
"563","cofagrigus","https://pokeapi.co/api/v2/pokemon/563/"
"564","tirtouga","https://pokeapi.co/api/v2/pokemon/564/"
"565","carracosta","https://pokeapi.co/api/v2/pokemon/565/"
"566","archen","https://pokeapi.co/api/v2/pokemon/566/"
"567","archeops","https://pokeapi.co/api/v2/pokemon/567/"
"568","trubbish","https://pokeapi.co/api/v2/pokemon/568/"
"569","garbodor","https://pokeapi.co/api/v2/pokemon/569/"
"570","zorua","https://pokeapi.co/api/v2/pokemon/570/"
"571","zoroark","https://pokeapi.co/api/v2/pokemon/571/"
"572","minccino","https://pokeapi.co/api/v2/pokemon/572/"
"573","cinccino","https://pokeapi.co/api/v2/pokemon/573/"
"574","gothita","https://pokeapi.co/api/v2/pokemon/574/"
"575","gothorita","https://pokeapi.co/api/v2/pokemon/575/"
"576","gothitelle","https://pokeapi.co/api/v2/pokemon/576/"
"577","solosis","https://pokeapi.co/api/v2/pokemon/577/"
"578","duosion","https://pokeapi.co/api/v2/pokemon/578/"
"579","reuniclus","https://pokeapi.co/api/v2/pokemon/579/"
"580","ducklett","https://pokeapi.co/api/v2/pokemon/580/"
"581","swanna","https://pokeapi.co/api/v2/pokemon/581/"
"582","vanillite","https://pokeapi.co/api/v2/pokemon/582/"
"583","vanillish","https://pokeapi.co/api/v2/pokemon/583/"
"584","vanilluxe","https://pokeapi.co/api/v2/pokemon/584/"
"585","deerling","https://pokeapi.co/api/v2/pokemon/585/"
"586","sawsbuck","https://pokeapi.co/api/v2/pokemon/586/"
"587","emolga","https://pokeapi.co/api/v2/pokemon/587/"
"588","karrablast","https://pokeapi.co/api/v2/pokemon/588/"
"589","escavalier","https://pokeapi.co/api/v2/pokemon/589/"
"590","foongus","https://pokeapi.co/api/v2/pokemon/590/"
"591","amoonguss","https://pokeapi.co/api/v2/pokemon/591/"
"592","frillish","https://pokeapi.co/api/v2/pokemon/592/"
"593","jellicent","https://pokeapi.co/api/v2/pokemon/593/"
"594","alomomola","https://pokeapi.co/api/v2/pokemon/594/"
"595","joltik","https://pokeapi.co/api/v2/pokemon/595/"
"596","galvantula","https://pokeapi.co/api/v2/pokemon/596/"
"597","ferroseed","https://pokeapi.co/api/v2/pokemon/597/"
"598","ferrothorn","https://pokeapi.co/api/v2/pokemon/598/"
"599","klink","https://pokeapi.co/api/v2/pokemon/599/"
"600","klang","https://pokeapi.co/api/v2/pokemon/600/"
"601","klinklang","https://pokeapi.co/api/v2/pokemon/601/"
"602","tynamo","https://pokeapi.co/api/v2/pokemon/602/"
"603","eelektrik","https://pokeapi.co/api/v2/pokemon/603/"
"604","eelektross","https://pokeapi.co/api/v2/pokemon/604/"
"605","elgyem","https://pokeapi.co/api/v2/pokemon/605/"
"606","beheeyem","https://pokeapi.co/api/v2/pokemon/606/"
"607","litwick","https://pokeapi.co/api/v2/pokemon/607/"
"608","lampent","https://pokeapi.co/api/v2/pokemon/608/"
"609","chandelure","https://pokeapi.co/api/v2/pokemon/609/"
"610","axew","https://pokeapi.co/api/v2/pokemon/610/"
"611","fraxure","https://pokeapi.co/api/v2/pokemon/611/"
"612","haxorus","https://pokeapi.co/api/v2/pokemon/612/"
"613","cubchoo","https://pokeapi.co/api/v2/pokemon/613/"
"614","beartic","https://pokeapi.co/api/v2/pokemon/614/"
"615","cryogonal","https://pokeapi.co/api/v2/pokemon/615/"
"616","shelmet","https://pokeapi.co/api/v2/pokemon/616/"
"617","accelgor","https://pokeapi.co/api/v2/pokemon/617/"
"618","stunfisk","https://pokeapi.co/api/v2/pokemon/618/"
"619","mienfoo","https://pokeapi.co/api/v2/pokemon/619/"
"620","mienshao","https://pokeapi.co/api/v2/pokemon/620/"
"621","druddigon","https://pokeapi.co/api/v2/pokemon/621/"
"622","golett","https://pokeapi.co/api/v2/pokemon/622/"
"623","golurk","https://pokeapi.co/api/v2/pokemon/623/"
"624","pawniard","https://pokeapi.co/api/v2/pokemon/624/"
"625","bisharp","https://pokeapi.co/api/v2/pokemon/625/"
"626","bouffalant","https://pokeapi.co/api/v2/pokemon/626/"
"627","rufflet","https://pokeapi.co/api/v2/pokemon/627/"
"628","braviary","https://pokeapi.co/api/v2/pokemon/628/"
"629","vullaby","https://pokeapi.co/api/v2/pokemon/629/"
"630","mandibuzz","https://pokeapi.co/api/v2/pokemon/630/"
"631","heatmor","https://pokeapi.co/api/v2/pokemon/631/"
"632","durant","https://pokeapi.co/api/v2/pokemon/632/"
"633","deino","https://pokeapi.co/api/v2/pokemon/633/"
"634","zweilous","https://pokeapi.co/api/v2/pokemon/634/"
"635","hydreigon","https://pokeapi.co/api/v2/pokemon/635/"
"636","larvesta","https://pokeapi.co/api/v2/pokemon/636/"
"637","volcarona","https://pokeapi.co/api/v2/pokemon/637/"
"638","cobalion","https://pokeapi.co/api/v2/pokemon/638/"
"639","terrakion","https://pokeapi.co/api/v2/pokemon/639/"
"640","virizion","https://pokeapi.co/api/v2/pokemon/640/"
"641","tornadus-incarnate","https://pokeapi.co/api/v2/pokemon/641/"
"642","thundurus-incarnate","https://pokeapi.co/api/v2/pokemon/642/"
"643","reshiram","https://pokeapi.co/api/v2/pokemon/643/"
"644","zekrom","https://pokeapi.co/api/v2/pokemon/644/"
"645","landorus-incarnate","https://pokeapi.co/api/v2/pokemon/645/"
"646","kyurem","https://pokeapi.co/api/v2/pokemon/646/"
"647","keldeo-ordinary","https://pokeapi.co/api/v2/pokemon/647/"
"648","meloetta-aria","https://pokeapi.co/api/v2/pokemon/648/"
"649","genesect","https://pokeapi.co/api/v2/pokemon/649/"
"650","chespin","https://pokeapi.co/api/v2/pokemon/650/"
"651","quilladin","https://pokeapi.co/api/v2/pokemon/651/"
"652","chesnaught","https://pokeapi.co/api/v2/pokemon/652/"
"653","fennekin","https://pokeapi.co/api/v2/pokemon/653/"
"654","braixen","https://pokeapi.co/api/v2/pokemon/654/"
"655","delphox","https://pokeapi.co/api/v2/pokemon/655/"
"656","froakie","https://pokeapi.co/api/v2/pokemon/656/"
"657","frogadier","https://pokeapi.co/api/v2/pokemon/657/"
"658","greninja","https://pokeapi.co/api/v2/pokemon/658/"
"659","bunnelby","https://pokeapi.co/api/v2/pokemon/659/"
"660","diggersby","https://pokeapi.co/api/v2/pokemon/660/"
"661","fletchling","https://pokeapi.co/api/v2/pokemon/661/"
"662","fletchinder","https://pokeapi.co/api/v2/pokemon/662/"
"663","talonflame","https://pokeapi.co/api/v2/pokemon/663/"
"664","scatterbug","https://pokeapi.co/api/v2/pokemon/664/"
"665","spewpa","https://pokeapi.co/api/v2/pokemon/665/"
"666","vivillon","https://pokeapi.co/api/v2/pokemon/666/"
"667","litleo","https://pokeapi.co/api/v2/pokemon/667/"
"668","pyroar","https://pokeapi.co/api/v2/pokemon/668/"
"669","flabebe","https://pokeapi.co/api/v2/pokemon/669/"
"670","floette","https://pokeapi.co/api/v2/pokemon/670/"
"671","florges","https://pokeapi.co/api/v2/pokemon/671/"
"672","skiddo","https://pokeapi.co/api/v2/pokemon/672/"
"673","gogoat","https://pokeapi.co/api/v2/pokemon/673/"
"674","pancham","https://pokeapi.co/api/v2/pokemon/674/"
"675","pangoro","https://pokeapi.co/api/v2/pokemon/675/"
"676","furfrou","https://pokeapi.co/api/v2/pokemon/676/"
"677","espurr","https://pokeapi.co/api/v2/pokemon/677/"
"678","meowstic-male","https://pokeapi.co/api/v2/pokemon/678/"
"679","honedge","https://pokeapi.co/api/v2/pokemon/679/"
"680","doublade","https://pokeapi.co/api/v2/pokemon/680/"
"681","aegislash-shield","https://pokeapi.co/api/v2/pokemon/681/"
"682","spritzee","https://pokeapi.co/api/v2/pokemon/682/"
"683","aromatisse","https://pokeapi.co/api/v2/pokemon/683/"
"684","swirlix","https://pokeapi.co/api/v2/pokemon/684/"
"685","slurpuff","https://pokeapi.co/api/v2/pokemon/685/"
"686","inkay","https://pokeapi.co/api/v2/pokemon/686/"
"687","malamar","https://pokeapi.co/api/v2/pokemon/687/"
"688","binacle","https://pokeapi.co/api/v2/pokemon/688/"
"689","barbaracle","https://pokeapi.co/api/v2/pokemon/689/"
"690","skrelp","https://pokeapi.co/api/v2/pokemon/690/"
"691","dragalge","https://pokeapi.co/api/v2/pokemon/691/"
"692","clauncher","https://pokeapi.co/api/v2/pokemon/692/"
"693","clawitzer","https://pokeapi.co/api/v2/pokemon/693/"
"694","helioptile","https://pokeapi.co/api/v2/pokemon/694/"
"695","heliolisk","https://pokeapi.co/api/v2/pokemon/695/"
"696","tyrunt","https://pokeapi.co/api/v2/pokemon/696/"
"697","tyrantrum","https://pokeapi.co/api/v2/pokemon/697/"
"698","amaura","https://pokeapi.co/api/v2/pokemon/698/"
"699","aurorus","https://pokeapi.co/api/v2/pokemon/699/"
"700","sylveon","https://pokeapi.co/api/v2/pokemon/700/"
"701","hawlucha","https://pokeapi.co/api/v2/pokemon/701/"
"702","dedenne","https://pokeapi.co/api/v2/pokemon/702/"
"703","carbink","https://pokeapi.co/api/v2/pokemon/703/"
"704","goomy","https://pokeapi.co/api/v2/pokemon/704/"
"705","sliggoo","https://pokeapi.co/api/v2/pokemon/705/"
"706","goodra","https://pokeapi.co/api/v2/pokemon/706/"
"707","klefki","https://pokeapi.co/api/v2/pokemon/707/"
"708","phantump","https://pokeapi.co/api/v2/pokemon/708/"
"709","trevenant","https://pokeapi.co/api/v2/pokemon/709/"
"710","pumpkaboo-average","https://pokeapi.co/api/v2/pokemon/710/"
"711","gourgeist-average","https://pokeapi.co/api/v2/pokemon/711/"
"712","bergmite","https://pokeapi.co/api/v2/pokemon/712/"
"713","avalugg","https://pokeapi.co/api/v2/pokemon/713/"
"714","noibat","https://pokeapi.co/api/v2/pokemon/714/"
"715","noivern","https://pokeapi.co/api/v2/pokemon/715/"
"716","xerneas","https://pokeapi.co/api/v2/pokemon/716/"
"717","yveltal","https://pokeapi.co/api/v2/pokemon/717/"
"718","zygarde","https://pokeapi.co/api/v2/pokemon/718/"
"719","diancie","https://pokeapi.co/api/v2/pokemon/719/"
"720","hoopa","https://pokeapi.co/api/v2/pokemon/720/"
"721","volcanion","https://pokeapi.co/api/v2/pokemon/721/"
"722","rowlet","https://pokeapi.co/api/v2/pokemon/722/"
"723","dartrix","https://pokeapi.co/api/v2/pokemon/723/"
"724","decidueye","https://pokeapi.co/api/v2/pokemon/724/"
"725","litten","https://pokeapi.co/api/v2/pokemon/725/"
"726","torracat","https://pokeapi.co/api/v2/pokemon/726/"
"727","incineroar","https://pokeapi.co/api/v2/pokemon/727/"
"728","popplio","https://pokeapi.co/api/v2/pokemon/728/"
"729","brionne","https://pokeapi.co/api/v2/pokemon/729/"
"730","primarina","https://pokeapi.co/api/v2/pokemon/730/"
"731","pikipek","https://pokeapi.co/api/v2/pokemon/731/"
"732","trumbeak","https://pokeapi.co/api/v2/pokemon/732/"
"733","toucannon","https://pokeapi.co/api/v2/pokemon/733/"
"734","yungoos","https://pokeapi.co/api/v2/pokemon/734/"
"735","gumshoos","https://pokeapi.co/api/v2/pokemon/735/"
"736","grubbin","https://pokeapi.co/api/v2/pokemon/736/"
"737","charjabug","https://pokeapi.co/api/v2/pokemon/737/"
"738","vikavolt","https://pokeapi.co/api/v2/pokemon/738/"
"739","crabrawler","https://pokeapi.co/api/v2/pokemon/739/"
"740","crabominable","https://pokeapi.co/api/v2/pokemon/740/"
"741","oricorio-baile","https://pokeapi.co/api/v2/pokemon/741/"
"742","cutiefly","https://pokeapi.co/api/v2/pokemon/742/"
"743","ribombee","https://pokeapi.co/api/v2/pokemon/743/"
"744","rockruff","https://pokeapi.co/api/v2/pokemon/744/"
"745","lycanroc-midday","https://pokeapi.co/api/v2/pokemon/745/"
"746","wishiwashi-solo","https://pokeapi.co/api/v2/pokemon/746/"
"747","mareanie","https://pokeapi.co/api/v2/pokemon/747/"
"748","toxapex","https://pokeapi.co/api/v2/pokemon/748/"
"749","mudbray","https://pokeapi.co/api/v2/pokemon/749/"
"750","mudsdale","https://pokeapi.co/api/v2/pokemon/750/"
"751","dewpider","https://pokeapi.co/api/v2/pokemon/751/"
"752","araquanid","https://pokeapi.co/api/v2/pokemon/752/"
"753","fomantis","https://pokeapi.co/api/v2/pokemon/753/"
"754","lurantis","https://pokeapi.co/api/v2/pokemon/754/"
"755","morelull","https://pokeapi.co/api/v2/pokemon/755/"
"756","shiinotic","https://pokeapi.co/api/v2/pokemon/756/"
"757","salandit","https://pokeapi.co/api/v2/pokemon/757/"
"758","salazzle","https://pokeapi.co/api/v2/pokemon/758/"
"759","stufful","https://pokeapi.co/api/v2/pokemon/759/"
"760","bewear","https://pokeapi.co/api/v2/pokemon/760/"
"761","bounsweet","https://pokeapi.co/api/v2/pokemon/761/"
"762","steenee","https://pokeapi.co/api/v2/pokemon/762/"
"763","tsareena","https://pokeapi.co/api/v2/pokemon/763/"
"764","comfey","https://pokeapi.co/api/v2/pokemon/764/"
"765","oranguru","https://pokeapi.co/api/v2/pokemon/765/"
"766","passimian","https://pokeapi.co/api/v2/pokemon/766/"
"767","wimpod","https://pokeapi.co/api/v2/pokemon/767/"
"768","golisopod","https://pokeapi.co/api/v2/pokemon/768/"
"769","sandygast","https://pokeapi.co/api/v2/pokemon/769/"
"770","palossand","https://pokeapi.co/api/v2/pokemon/770/"
"771","pyukumuku","https://pokeapi.co/api/v2/pokemon/771/"
"772","type-null","https://pokeapi.co/api/v2/pokemon/772/"
"773","silvally","https://pokeapi.co/api/v2/pokemon/773/"
"774","minior-red-meteor","https://pokeapi.co/api/v2/pokemon/774/"
"775","komala","https://pokeapi.co/api/v2/pokemon/775/"
"776","turtonator","https://pokeapi.co/api/v2/pokemon/776/"
"777","togedemaru","https://pokeapi.co/api/v2/pokemon/777/"
"778","mimikyu-disguised","https://pokeapi.co/api/v2/pokemon/778/"
"779","bruxish","https://pokeapi.co/api/v2/pokemon/779/"
"780","drampa","https://pokeapi.co/api/v2/pokemon/780/"
"781","dhelmise","https://pokeapi.co/api/v2/pokemon/781/"
"782","jangmo-o","https://pokeapi.co/api/v2/pokemon/782/"
"783","hakamo-o","https://pokeapi.co/api/v2/pokemon/783/"
"784","kommo-o","https://pokeapi.co/api/v2/pokemon/784/"
"785","tapu-koko","https://pokeapi.co/api/v2/pokemon/785/"
"786","tapu-lele","https://pokeapi.co/api/v2/pokemon/786/"
"787","tapu-bulu","https://pokeapi.co/api/v2/pokemon/787/"
"788","tapu-fini","https://pokeapi.co/api/v2/pokemon/788/"
"789","cosmog","https://pokeapi.co/api/v2/pokemon/789/"
"790","cosmoem","https://pokeapi.co/api/v2/pokemon/790/"
"791","solgaleo","https://pokeapi.co/api/v2/pokemon/791/"
"792","lunala","https://pokeapi.co/api/v2/pokemon/792/"
"793","nihilego","https://pokeapi.co/api/v2/pokemon/793/"
"794","buzzwole","https://pokeapi.co/api/v2/pokemon/794/"
"795","pheromosa","https://pokeapi.co/api/v2/pokemon/795/"
"796","xurkitree","https://pokeapi.co/api/v2/pokemon/796/"
"797","celesteela","https://pokeapi.co/api/v2/pokemon/797/"
"798","kartana","https://pokeapi.co/api/v2/pokemon/798/"
"799","guzzlord","https://pokeapi.co/api/v2/pokemon/799/"
"800","necrozma","https://pokeapi.co/api/v2/pokemon/800/"
"801","magearna","https://pokeapi.co/api/v2/pokemon/801/"
"802","marshadow","https://pokeapi.co/api/v2/pokemon/802/"
"803","poipole","https://pokeapi.co/api/v2/pokemon/803/"
"804","naganadel","https://pokeapi.co/api/v2/pokemon/804/"
"805","stakataka","https://pokeapi.co/api/v2/pokemon/805/"
"806","blacephalon","https://pokeapi.co/api/v2/pokemon/806/"
"807","zeraora","https://pokeapi.co/api/v2/pokemon/807/"
"808","deoxys-attack","https://pokeapi.co/api/v2/pokemon/10001/"
"809","deoxys-defense","https://pokeapi.co/api/v2/pokemon/10002/"
"810","deoxys-speed","https://pokeapi.co/api/v2/pokemon/10003/"
"811","wormadam-sandy","https://pokeapi.co/api/v2/pokemon/10004/"
"812","wormadam-trash","https://pokeapi.co/api/v2/pokemon/10005/"
"813","shaymin-sky","https://pokeapi.co/api/v2/pokemon/10006/"
"814","giratina-origin","https://pokeapi.co/api/v2/pokemon/10007/"
"815","rotom-heat","https://pokeapi.co/api/v2/pokemon/10008/"
"816","rotom-wash","https://pokeapi.co/api/v2/pokemon/10009/"
"817","rotom-frost","https://pokeapi.co/api/v2/pokemon/10010/"
"818","rotom-fan","https://pokeapi.co/api/v2/pokemon/10011/"
"819","rotom-mow","https://pokeapi.co/api/v2/pokemon/10012/"
"820","castform-sunny","https://pokeapi.co/api/v2/pokemon/10013/"
"821","castform-rainy","https://pokeapi.co/api/v2/pokemon/10014/"
"822","castform-snowy","https://pokeapi.co/api/v2/pokemon/10015/"
"823","basculin-blue-striped","https://pokeapi.co/api/v2/pokemon/10016/"
"824","darmanitan-zen","https://pokeapi.co/api/v2/pokemon/10017/"
"825","meloetta-pirouette","https://pokeapi.co/api/v2/pokemon/10018/"
"826","tornadus-therian","https://pokeapi.co/api/v2/pokemon/10019/"
"827","thundurus-therian","https://pokeapi.co/api/v2/pokemon/10020/"
"828","landorus-therian","https://pokeapi.co/api/v2/pokemon/10021/"
"829","kyurem-black","https://pokeapi.co/api/v2/pokemon/10022/"
"830","kyurem-white","https://pokeapi.co/api/v2/pokemon/10023/"
"831","keldeo-resolute","https://pokeapi.co/api/v2/pokemon/10024/"
"832","meowstic-female","https://pokeapi.co/api/v2/pokemon/10025/"
"833","aegislash-blade","https://pokeapi.co/api/v2/pokemon/10026/"
"834","pumpkaboo-small","https://pokeapi.co/api/v2/pokemon/10027/"
"835","pumpkaboo-large","https://pokeapi.co/api/v2/pokemon/10028/"
"836","pumpkaboo-super","https://pokeapi.co/api/v2/pokemon/10029/"
"837","gourgeist-small","https://pokeapi.co/api/v2/pokemon/10030/"
"838","gourgeist-large","https://pokeapi.co/api/v2/pokemon/10031/"
"839","gourgeist-super","https://pokeapi.co/api/v2/pokemon/10032/"
"840","venusaur-mega","https://pokeapi.co/api/v2/pokemon/10033/"
"841","charizard-mega-x","https://pokeapi.co/api/v2/pokemon/10034/"
"842","charizard-mega-y","https://pokeapi.co/api/v2/pokemon/10035/"
"843","blastoise-mega","https://pokeapi.co/api/v2/pokemon/10036/"
"844","alakazam-mega","https://pokeapi.co/api/v2/pokemon/10037/"
"845","gengar-mega","https://pokeapi.co/api/v2/pokemon/10038/"
"846","kangaskhan-mega","https://pokeapi.co/api/v2/pokemon/10039/"
"847","pinsir-mega","https://pokeapi.co/api/v2/pokemon/10040/"
"848","gyarados-mega","https://pokeapi.co/api/v2/pokemon/10041/"
"849","aerodactyl-mega","https://pokeapi.co/api/v2/pokemon/10042/"
"850","mewtwo-mega-x","https://pokeapi.co/api/v2/pokemon/10043/"
"851","mewtwo-mega-y","https://pokeapi.co/api/v2/pokemon/10044/"
"852","ampharos-mega","https://pokeapi.co/api/v2/pokemon/10045/"
"853","scizor-mega","https://pokeapi.co/api/v2/pokemon/10046/"
"854","heracross-mega","https://pokeapi.co/api/v2/pokemon/10047/"
"855","houndoom-mega","https://pokeapi.co/api/v2/pokemon/10048/"
"856","tyranitar-mega","https://pokeapi.co/api/v2/pokemon/10049/"
"857","blaziken-mega","https://pokeapi.co/api/v2/pokemon/10050/"
"858","gardevoir-mega","https://pokeapi.co/api/v2/pokemon/10051/"
"859","mawile-mega","https://pokeapi.co/api/v2/pokemon/10052/"
"860","aggron-mega","https://pokeapi.co/api/v2/pokemon/10053/"
"861","medicham-mega","https://pokeapi.co/api/v2/pokemon/10054/"
"862","manectric-mega","https://pokeapi.co/api/v2/pokemon/10055/"
"863","banette-mega","https://pokeapi.co/api/v2/pokemon/10056/"
"864","absol-mega","https://pokeapi.co/api/v2/pokemon/10057/"
"865","garchomp-mega","https://pokeapi.co/api/v2/pokemon/10058/"
"866","lucario-mega","https://pokeapi.co/api/v2/pokemon/10059/"
"867","abomasnow-mega","https://pokeapi.co/api/v2/pokemon/10060/"
"868","floette-eternal","https://pokeapi.co/api/v2/pokemon/10061/"
"869","latias-mega","https://pokeapi.co/api/v2/pokemon/10062/"
"870","latios-mega","https://pokeapi.co/api/v2/pokemon/10063/"
